,dataset,component,type,description,pvalue,qvalue,precision,recall,f1score,TP
578,RNAseq-1,76,functional,galactitol transport,3.3456465189043156e-07,0.00013926253634939214,0.16666666666666666,0.75,0.27272727272727276,3
579,RNAseq-1,76,functional,glucose import across plasma membrane,3.3456465189043156e-07,0.00013926253634939214,0.16666666666666666,0.75,0.27272727272727276,3
580,RNAseq-1,76,functional,methylgalactoside transport,3.3456465189043156e-07,0.00013926253634939214,0.16666666666666666,0.75,0.27272727272727276,3
581,RNAseq-1,76,functional,protein-phosphocysteine-galactitol-phosphotransferase system transporter activity,3.3456465189043156e-07,0.00013926253634939214,0.16666666666666666,0.75,0.27272727272727276,3
582,RNAseq-1,76,functional,fructose import,8.339845609934832e-07,0.00030857428756758876,0.16666666666666666,0.6,0.2608695652173913,3
583,RNAseq-1,76,functional,galactose transport,2.9020300591980547e-06,0.0009663760097129522,0.16666666666666666,0.42857142857142855,0.24,3
584,RNAseq-1,76,functional,galactitol catabolic process,2.0331523428997447e-05,0.005641997751546791,0.1111111111111111,1.0,0.19999999999999998,2
585,RNAseq-1,76,functional,galactose transmembrane transporter activity,2.0331523428997447e-05,0.005641997751546791,0.1111111111111111,1.0,0.19999999999999998,2
586,RNAseq-1,77,functional,tryptophan biosynthetic process,2.007088711121236e-07,0.0006683605408033716,0.42857142857142855,0.375,0.39999999999999997,3
587,RNAseq-1,80,functional,transcriptional attenuation,2.26159388527142e-08,7.53110763795383e-05,0.25,1.0,0.4,3
589,RNAseq-1,82,functional,plasma membrane fumarate reductase complex,4.9277048093875835e-08,0.0001283115956258159,0.3,0.75,0.4285714285714285,3
588,RNAseq-1,82,functional,anaerobic respiration,7.706402139688642e-08,0.0001283115956258159,0.5,0.09803921568627451,0.1639344262295082,5
590,RNAseq-1,82,functional,succinate dehydrogenase activity,1.2302578086955714e-07,0.00013655861676520843,0.3,0.6,0.4,3
591,RNAseq-1,82,functional,fermentation,6.861484098530576e-07,0.0005712185512026705,0.3,0.375,0.33333333333333326,3
592,RNAseq-1,82,functional,"nitrite reductase (cytochrome, ammonia-forming) activity",1.791490756300279e-05,0.009942773697466548,0.2,0.6666666666666666,0.30769230769230765,2
593,RNAseq-1,82,functional,succinate dehydrogenase (ubiquinone) activity,1.791490756300279e-05,0.009942773697466548,0.2,0.6666666666666666,0.30769230769230765,2
594,RNAseq-1,83,functional,tryptophan biosynthetic process,9.628962070885437e-13,3.2064443696048506e-09,0.5555555555555556,0.625,0.5882352941176471,5
595,RNAseq-1,83,functional,tryptophan synthase activity,4.78388786564648e-06,0.007965173296301389,0.2222222222222222,1.0,0.3636363636363636,2
596,RNAseq-1,87,functional,leucine biosynthetic process,1.2197029418226165e-09,4.061610796269313e-06,0.36363636363636365,0.5714285714285714,0.4444444444444444,4
597,RNAseq-1,87,functional,isoleucine biosynthetic process,3.3766635001482903e-07,0.0005622144727746904,0.2727272727272727,0.5,0.3529411764705882,3
598,RNAseq-1,87,functional,valine biosynthetic process,1.4116217904463796e-06,0.0015669001873954813,0.2727272727272727,0.3333333333333333,0.3,3
599,RNAseq-1,87,functional,branched-chain amino acid biosynthetic process,7.308717572515419e-06,0.004867605903295269,0.18181818181818182,1.0,0.3076923076923077,2
600,RNAseq-1,87,functional,threonine biosynthetic process,7.308717572515419e-06,0.004867605903295269,0.18181818181818182,1.0,0.3076923076923077,2
601,RNAseq-2,1,functional,electron transfer activity,3.5561088679283565e-09,1.1841842530201428e-05,0.18,0.1956521739130435,0.18749999999999997,9
602,RNAseq-2,1,functional,ubiquinone binding,3.594645228547558e-07,0.0005985084305531684,0.08,0.6666666666666666,0.14285714285714285,4
603,RNAseq-2,1,functional,cellular respiration,8.307901371307456e-07,0.0009221770522151277,0.08,0.5714285714285714,0.14035087719298248,4
604,RNAseq-2,1,functional,aerobic electron transport chain,2.9343586915142083e-06,0.0024428536106855785,0.08,0.4444444444444444,0.13559322033898308,4
605,RNAseq-2,1,functional,aerobic respiration,1.0243690749364469e-05,0.006822298039076737,0.1,0.20833333333333334,0.13513513513513514,5
606,RNAseq-2,1,functional,formate dehydrogenase (quinone) activity,1.9784096754007176e-05,0.009411577455834841,0.06,0.6,0.1090909090909091,3
607,RNAseq-2,1,functional,formate dehydrogenase complex,1.9784096754007176e-05,0.009411577455834841,0.06,0.6,0.1090909090909091,3
608,RNAseq-2,3,functional,nickel-transporting ATPase activity,1.590916513653367e-12,5.297751990465712e-09,0.6666666666666666,1.0,0.8,4
609,RNAseq-2,3,functional,nickel cation transmembrane transport,2.384404807103318e-11,3.9700340038270246e-08,0.6666666666666666,0.6666666666666666,0.6666666666666666,4
610,RNAseq-2,3,functional,"ATP-binding cassette (ABC) transporter complex, substrate-binding subunit-containing",7.286950490013935e-08,8.088515043915467e-05,0.6666666666666666,0.11764705882352941,0.2,4
611,RNAseq-2,3,functional,nickel cation binding,7.436143086578352e-07,0.0006190589119576479,0.5,0.21428571428571427,0.3,3
612,RNAseq-2,5,functional,arginine biosynthetic process,3.766088446626392e-09,6.270537263632943e-06,0.23529411764705882,0.6666666666666666,0.3478260869565218,4
613,RNAseq-2,5,functional,arginine biosynthetic process via ornithine,3.766088446626392e-09,6.270537263632943e-06,0.23529411764705882,0.6666666666666666,0.3478260869565218,4
614,RNAseq-2,5,functional,amino acid binding,8.230703914376795e-06,0.008597329907118948,0.17647058823529413,0.3,0.22222222222222224,3
615,RNAseq-2,5,functional,asparagine biosynthetic process,1.807246527022001e-05,0.008597329907118948,0.11764705882352941,1.0,0.21052631578947367,2
616,RNAseq-2,5,functional,aspartate-ammonia ligase activity,1.807246527022001e-05,0.008597329907118948,0.11764705882352941,1.0,0.21052631578947367,2
617,RNAseq-2,5,functional,citrulline biosynthetic process,1.807246527022001e-05,0.008597329907118948,0.11764705882352941,1.0,0.21052631578947367,2
618,RNAseq-2,5,functional,ornithine carbamoyltransferase activity,1.807246527022001e-05,0.008597329907118948,0.11764705882352941,1.0,0.21052631578947367,2
619,RNAseq-2,6,functional,detoxification of copper ion,9.787322205302075e-17,3.2591782943655913e-13,0.5454545454545454,1.0,0.7058823529411764,6
620,RNAseq-2,6,functional,response to copper ion,2.0462549010053348e-14,3.4070144101738825e-11,0.5454545454545454,0.6,0.5714285714285713,6
621,RNAseq-2,6,functional,copper ion binding,1.6665337383584604e-13,1.849852449577891e-10,0.5454545454545454,0.46153846153846156,0.4999999999999999,6
622,RNAseq-2,6,functional,copper ion export,3.500016330037395e-11,2.3310108758049052e-08,0.36363636363636365,1.0,0.5333333333333333,4
623,RNAseq-2,6,functional,response to silver ion,3.500016330037395e-11,2.3310108758049052e-08,0.36363636363636365,1.0,0.5333333333333333,4
624,RNAseq-2,6,functional,cellular copper ion homeostasis,1.7474797734518113e-10,9.698512742657552e-08,0.36363636363636365,0.8,0.5000000000000001,4
625,RNAseq-2,6,functional,copper ion transmembrane transporter activity,6.774281606740823e-08,3.222622535778134e-05,0.2727272727272727,0.75,0.39999999999999997,3
626,RNAseq-2,6,functional,cellular response to copper ion,7.308717572515419e-06,0.002212548137861486,0.18181818181818182,1.0,0.3076923076923077,2
627,RNAseq-2,6,functional,cellular response to silver ion,7.308717572515419e-06,0.002212548137861486,0.18181818181818182,1.0,0.3076923076923077,2
628,RNAseq-2,6,functional,plasma membrane copper ion transport,7.308717572515419e-06,0.002212548137861486,0.18181818181818182,1.0,0.3076923076923077,2
629,RNAseq-2,6,functional,silver ion transmembrane transporter activity,7.308717572515419e-06,0.002212548137861486,0.18181818181818182,1.0,0.3076923076923077,2
630,RNAseq-2,6,functional,outer membrane-bounded periplasmic space,2.3677531064320073e-05,0.00657051487034882,0.45454545454545453,0.035211267605633804,0.06535947712418301,5
631,RNAseq-2,7,functional,anaerobic electron transport chain,5.453304322923755e-09,1.5088178065204187e-05,0.14285714285714285,0.5555555555555556,0.22727272727272727,5
632,RNAseq-2,7,functional,anaerobic respiration,9.061968807930442e-09,1.5088178065204187e-05,0.22857142857142856,0.1568627450980392,0.18604651162790697,8
633,RNAseq-2,7,functional,nitrate reductase activity,1.9066069773536928e-07,0.0002116333744862599,0.11428571428571428,0.5714285714285714,0.19047619047619044,4
634,RNAseq-2,7,functional,NarGHI complex,6.728241808682481e-07,0.00044810090445825324,0.08571428571428572,1.0,0.15789473684210528,3
635,RNAseq-2,7,functional,"nitrite reductase (cytochrome, ammonia-forming) activity",6.728241808682481e-07,0.00044810090445825324,0.08571428571428572,1.0,0.15789473684210528,3
636,RNAseq-2,7,functional,cytochrome c-heme linkage via heme-L-cysteine,2.6746366457236207e-06,0.0012723628614656653,0.08571428571428572,0.75,0.15384615384615383,3
637,RNAseq-2,7,functional,nickel-transporting ATPase activity,2.6746366457236207e-06,0.0012723628614656653,0.08571428571428572,0.75,0.15384615384615383,3
638,RNAseq-2,7,functional,nickel cation transmembrane transport,1.3208177967593648e-05,0.005497904079010856,0.08571428571428572,0.5,0.14634146341463414,3
639,RNAseq-2,9,functional,histidine biosynthetic process,1.606900814153595e-13,5.350979711131472e-10,0.7142857142857143,0.625,0.6666666666666666,5
640,RNAseq-2,10,functional,taurine transport,1.6961954139535548e-08,5.648330728465338e-05,0.2727272727272727,1.0,0.42857142857142855,3
641,RNAseq-2,10,functional,sulfur compound metabolic process,1.4116217904463796e-06,0.0023503502810932222,0.2727272727272727,0.3333333333333333,0.3,3
642,RNAseq-2,10,functional,taurine transmembrane transporter activity,7.308717572515419e-06,0.008112676505492116,0.18181818181818182,1.0,0.3076923076923077,2
643,RNAseq-2,11,functional,branched-chain amino acid transmembrane transporter activity,3.3372125401402138e-09,5.556458879333456e-06,0.12903225806451613,1.0,0.2285714285714286,4
644,RNAseq-2,11,functional,leucine import across plasma membrane,3.3372125401402138e-09,5.556458879333456e-06,0.12903225806451613,1.0,0.2285714285714286,4
645,RNAseq-2,11,functional,L-isoleucine transmembrane transporter activity,1.6593075354574248e-08,9.209156821788707e-06,0.12903225806451613,0.8,0.2222222222222222,4
646,RNAseq-2,11,functional,L-valine transmembrane transport,1.6593075354574248e-08,9.209156821788707e-06,0.12903225806451613,0.8,0.2222222222222222,4
647,RNAseq-2,11,functional,branched-chain amino acid transport,1.6593075354574248e-08,9.209156821788707e-06,0.12903225806451613,0.8,0.2222222222222222,4
648,RNAseq-2,11,functional,isoleucine transmembrane transport,1.6593075354574248e-08,9.209156821788707e-06,0.12903225806451613,0.8,0.2222222222222222,4
649,RNAseq-2,11,functional,L-leucine transmembrane transporter activity,4.950182381249458e-08,2.354872475651528e-05,0.12903225806451613,0.6666666666666666,0.2162162162162162,4
650,RNAseq-2,11,functional,L-valine transmembrane transporter activity,1.1486060301623386e-07,4.2498423116006525e-05,0.12903225806451613,0.5714285714285714,0.2105263157894737,4
651,RNAseq-2,11,functional,phenylalanine transport,1.1486060301623386e-07,4.2498423116006525e-05,0.12903225806451613,0.5714285714285714,0.2105263157894737,4
652,RNAseq-2,11,functional,L-phenylalanine transmembrane transporter activity,4.570928799450991e-06,0.00152211929021718,0.0967741935483871,0.6,0.16666666666666666,3
653,RNAseq-2,12,functional,aromatic amino acid family biosynthetic process,9.316023469762118e-10,3.1022358154307854e-06,0.5,0.4444444444444444,0.47058823529411764,4
654,RNAseq-2,12,functional,tryptophan synthase activity,3.7208016732805806e-06,0.0061951347860121665,0.25,1.0,0.4,2
655,RNAseq-2,13,functional,leucine biosynthetic process,2.6852750041038652e-08,8.941965763665872e-05,0.18181818181818182,0.5714285714285714,0.27586206896551724,4
656,RNAseq-2,13,functional,isoleucine biosynthetic process,3.131448324913896e-06,0.005213861460981638,0.13636363636363635,0.5,0.21428571428571427,3
657,RNAseq-2,14,functional,ferredoxin hydrogenase complex,9.787322205302075e-17,3.2591782943655913e-13,0.5454545454545454,1.0,0.7058823529411764,6
658,RNAseq-2,15,functional,L-lactate dehydrogenase activity,1.4935789382903484e-07,0.000497361786450686,0.21428571428571427,0.75,0.3333333333333333,3
659,RNAseq-2,16,functional,enterobactin biosynthetic process,1.4668721785773978e-14,4.8846843546627345e-11,0.1590909090909091,1.0,0.2745098039215686,7
660,RNAseq-2,16,functional,ferric-enterobactin transport,1.2247472570784365e-10,2.039204183035597e-07,0.13636363636363635,0.6666666666666666,0.22641509433962262,6
661,RNAseq-2,16,functional,ferric-enterobactin transmembrane transporter activity,7.139516197025914e-08,7.924862978698764e-05,0.09090909090909091,0.8,0.163265306122449,4
662,RNAseq-2,16,functional,"2,3-dihydroxybenzoate-serine ligase activity",1.361479518933393e-06,0.0011334316995120497,0.06818181818181818,1.0,0.1276595744680851,3
663,RNAseq-2,18,functional,colanic acid biosynthetic process,7.697658079479885e-10,2.563320140466802e-06,0.11764705882352941,0.6,0.19672131147540983,6
664,RNAseq-2,21,functional,NADH dehydrogenase complex,3.7843730955319173e-23,1.2601962408121285e-19,0.625,0.7142857142857143,0.6666666666666666,10
665,RNAseq-2,21,functional,plasma membrane respiratory chain complex I,1.1337103290069452e-22,1.8876276977965639e-19,0.625,0.6666666666666666,0.6451612903225806,10
666,RNAseq-2,21,functional,NADH dehydrogenase activity,3.4678599771368204e-21,3.849324574621871e-18,0.625,0.5263157894736842,0.5714285714285714,10
667,RNAseq-2,21,functional,aerobic respiration,7.310666133645422e-20,6.086129556259815e-17,0.625,0.4166666666666667,0.5,10
668,RNAseq-2,21,functional,electron transport coupled proton transport,3.496168794461894e-17,2.3284484171116215e-14,0.4375,0.875,0.5833333333333334,7
669,RNAseq-2,21,functional,plasma membrane,6.030870779474297e-12,3.347133282608235e-09,1.0,0.02056555269922879,0.04030226700251889,16
670,RNAseq-2,21,functional,cytochrome bo3 ubiquinol oxidase activity,1.9303120365660721e-10,7.142154535294466e-08,0.25,1.0,0.4,4
671,RNAseq-2,21,functional,cytochrome o ubiquinol oxidase complex,1.9303120365660721e-10,7.142154535294466e-08,0.25,1.0,0.4,4
672,RNAseq-2,21,functional,oxidoreduction-driven active transmembrane transporter activity,1.9303120365660721e-10,7.142154535294466e-08,0.25,1.0,0.4,4
673,RNAseq-2,21,functional,hydrogen ion transmembrane transporter activity,6.706010727978199e-09,2.2331015724167403e-06,0.25,0.5714285714285714,0.34782608695652173,4
674,RNAseq-2,21,functional,NADH dehydrogenase (ubiquinone) activity,2.402215315322809e-08,6.666147500020794e-06,0.25,0.4444444444444444,0.32,4
675,RNAseq-2,21,functional,aerobic electron transport chain,2.402215315322809e-08,6.666147500020794e-06,0.25,0.4444444444444444,0.32,4
676,RNAseq-2,21,functional,cytochrome-c oxidase activity,5.756784435236323e-08,1.4746224745643813e-05,0.1875,1.0,0.3157894736842105,3
677,RNAseq-2,21,functional,integral component of plasma membrane,9.568677720365473e-08,2.2759783434869302e-05,0.6875,0.024886877828054297,0.04803493449781659,11
678,RNAseq-2,21,functional,ubiquinone binding,1.1426919802361397e-06,0.000253677619612423,0.1875,0.5,0.2727272727272727,3
679,RNAseq-2,21,functional,cellular respiration,1.9946814573783333e-06,0.0004151430783168656,0.1875,0.42857142857142855,0.26086956521739124,3
680,RNAseq-2,21,functional,electron transfer activity,2.837734693690813e-05,0.005558621488229652,0.25,0.08695652173913043,0.12903225806451613,4
681,RNAseq-2,22,functional,taurine transport,8.388457319915808e-08,0.0002793356287531964,0.16666666666666666,1.0,0.2857142857142857,3
682,RNAseq-2,23,functional,[Ni-Fe] hydrogenase complex,1.6219360611301861e-06,0.0043108053079876675,0.2,0.42857142857142855,0.27272727272727276,3
683,RNAseq-2,23,functional,fermentation,2.58907225704965e-06,0.0043108053079876675,0.2,0.375,0.26086956521739135,3
684,RNAseq-2,24,functional,bacterial-type flagellum-dependent swarming motility,5.134876939809135e-15,1.709914020956442e-11,0.2962962962962963,0.5714285714285714,0.3902439024390244,8
685,RNAseq-2,24,functional,bacterial-type flagellum hook,4.369218280598972e-13,7.274748437197289e-10,0.2222222222222222,0.8571428571428571,0.35294117647058826,6
686,RNAseq-2,24,functional,bacterial-type flagellum-dependent cell motility,1.6013864694852308e-09,1.7775389811286063e-06,0.2222222222222222,0.3157894736842105,0.2608695652173913,6
687,RNAseq-2,24,functional,positive regulation of post-translational protein modification,3.006891870190408e-07,0.0002503237481933515,0.1111111111111111,1.0,0.19999999999999998,3
688,RNAseq-2,24,functional,chemotaxis,3.798854054057333e-07,0.00025300368000021837,0.14814814814814814,0.4,0.21621621621621623,4
689,RNAseq-2,24,functional,methyl accepting chemotaxis protein complex,5.930418989443238e-06,0.0032913825391409973,0.1111111111111111,0.5,0.1818181818181818,3
690,RNAseq-2,25,functional,ATP-binding cassette (ABC) transporter complex,8.996681272718535e-10,2.9958948638152723e-06,0.25,0.14492753623188406,0.1834862385321101,10
691,RNAseq-2,25,functional,L-cystine transmembrane transporter activity,9.692924012185408e-09,6.108182455800012e-06,0.1,1.0,0.18181818181818182,4
692,RNAseq-2,25,functional,L-cystine transport,9.692924012185408e-09,6.108182455800012e-06,0.1,1.0,0.18181818181818182,4
693,RNAseq-2,25,functional,cysteine transmembrane transport,9.692924012185408e-09,6.108182455800012e-06,0.1,1.0,0.18181818181818182,4
694,RNAseq-2,25,functional,sulfate transport,9.692924012185408e-09,6.108182455800012e-06,0.1,1.0,0.18181818181818182,4
695,RNAseq-2,25,functional,sulfur compound metabolic process,1.1005734154594618e-08,6.108182455800012e-06,0.125,0.5555555555555556,0.20408163265306123,5
696,RNAseq-2,25,functional,cysteine transmembrane transporter activity,4.81045114293249e-08,2.2884003294235988e-05,0.1,0.8,0.1777777777777778,4
697,RNAseq-2,25,functional,diaminopimelate transport,1.0156612539309807e-06,0.00030746836141728784,0.075,1.0,0.13953488372093023,3
698,RNAseq-2,25,functional,glutathione transmembrane transporter activity,1.0156612539309807e-06,0.00030746836141728784,0.075,1.0,0.13953488372093023,3
699,RNAseq-2,25,functional,sulfur utilization,1.0156612539309807e-06,0.00030746836141728784,0.075,1.0,0.13953488372093023,3
700,RNAseq-2,25,functional,taurine transport,1.0156612539309807e-06,0.00030746836141728784,0.075,1.0,0.13953488372093023,3
701,RNAseq-2,25,functional,glutathione transmembrane transport,1.001175884207822e-05,0.0027782630786767058,0.075,0.6,0.13333333333333333,3
702,RNAseq-2,26,functional,tryptophan biosynthetic process,1.525000178909374e-11,5.0782505957682155e-08,0.35714285714285715,0.625,0.45454545454545453,5
703,RNAseq-2,26,functional,aromatic amino acid family biosynthetic process,3.103279655996643e-06,0.005166960627234411,0.21428571428571427,0.3333333333333333,0.2608695652173913,3
704,RNAseq-2,27,functional,leucine biosynthetic process,1.0543658312226647e-06,0.0035110382179714735,0.07547169811320754,0.5714285714285714,0.13333333333333333,4
705,RNAseq-2,30,functional,response to heat,3.39086853152269e-18,1.1291592209970559e-14,0.6875,0.21153846153846154,0.3235294117647059,11
706,RNAseq-2,30,functional,unfolded protein binding,2.543223661150024e-09,4.23446739581479e-06,0.3125,0.3125,0.3125,5
707,RNAseq-2,30,functional,chaperone cofactor-dependent protein refolding,1.3378791726238902e-08,1.485045881612518e-05,0.25,0.5,0.3333333333333333,4
708,RNAseq-2,30,functional,protein folding,2.56393330625428e-07,0.00021344744774566882,0.25,0.26666666666666666,0.2580645161290323,4
709,RNAseq-2,30,functional,macromolecular complex assembly,5.727865611896546e-07,0.00038147584975230996,0.1875,0.6,0.2857142857142857,3
710,RNAseq-2,30,functional,chaperone binding,3.1834630567448417e-06,0.0017668219964933872,0.1875,0.375,0.25,3
711,RNAseq-2,30,functional,"ATPase activity, coupled",6.787431710424021e-06,0.0032288782279588555,0.1875,0.3,0.23076923076923075,3
712,RNAseq-2,30,functional,protein domain specific binding,9.309242212562905e-06,0.003874972070979309,0.1875,0.2727272727272727,0.2222222222222222,3
713,RNAseq-2,30,functional,GroEL-GroES complex,1.5946292885488207e-05,0.005310115530867573,0.125,1.0,0.2222222222222222,2
714,RNAseq-2,30,functional,virion assembly,1.5946292885488207e-05,0.005310115530867573,0.125,1.0,0.2222222222222222,2
715,RNAseq-2,30,functional,ATPase activity,2.1621563438034048e-05,0.006545436931695762,0.25,0.09302325581395349,0.13559322033898305,4
716,RNAseq-2,30,functional,identical protein binding,3.502639010541714e-05,0.009719823254253256,0.5,0.022099447513812154,0.04232804232804233,8
717,RNAseq-2,31,functional,structural constituent of ribosome,1.2338209791123228e-46,4.108623860444035e-43,0.6923076923076923,0.5625,0.6206896551724138,27
718,RNAseq-2,31,functional,cytosolic large ribosomal subunit,9.579375976423591e-28,1.594966100074528e-24,0.4358974358974359,0.53125,0.47887323943661975,17
719,RNAseq-2,31,functional,cytosolic small ribosomal subunit,5.511187691410413e-21,6.1174183374655586e-18,0.3333333333333333,0.52,0.40625000000000006,13
720,RNAseq-2,31,functional,ribosomal large subunit assembly,2.65061678054238e-16,2.2066384698015315e-13,0.28205128205128205,0.4074074074074074,0.33333333333333337,11
721,RNAseq-2,31,functional,ribosomal small subunit assembly,3.3544407451907417e-14,2.234057536297034e-11,0.23076923076923078,0.47368421052631576,0.3103448275862069,9
722,RNAseq-2,31,functional,large ribosomal subunit rRNA binding,1.6301461748151754e-09,9.047311270224224e-07,0.1282051282051282,0.7142857142857143,0.21739130434782608,5
723,RNAseq-2,31,functional,cytosol,3.6238532617772185e-08,1.723918765959734e-05,0.6666666666666666,0.02699896157840083,0.05189620758483033,26
724,RNAseq-2,31,functional,rRNA binding,5.9264694895794685e-08,2.466892925037454e-05,0.1282051282051282,0.4166666666666667,0.196078431372549,5
725,RNAseq-2,31,functional,small ribosomal subunit rRNA binding,9.264484767354545e-06,0.0034278593639211815,0.07692307692307693,0.6,0.13636363636363635,3
726,RNAseq-2,31,functional,large ribosomal subunit,1.8399998718912785e-05,0.00557018143036178,0.07692307692307693,0.5,0.13333333333333336,3
727,RNAseq-2,31,functional,mRNA 5'-UTR binding,1.8399998718912785e-05,0.00557018143036178,0.07692307692307693,0.5,0.13333333333333336,3
728,RNAseq-2,32,functional,phosphate ion transport,1.2686513699152103e-06,0.0021123045309088253,0.06976744186046512,1.0,0.13043478260869565,3
729,RNAseq-2,32,functional,regulation of phosphatase activity,1.2686513699152103e-06,0.0021123045309088253,0.06976744186046512,1.0,0.13043478260869565,3
730,RNAseq-2,34,functional,maltodextrin transport,3.602957986833752e-12,1.1997850096156394e-08,0.22727272727272727,1.0,0.37037037037037035,5
731,RNAseq-2,34,functional,maltose transport,3.864772933892099e-09,6.434846934930345e-06,0.18181818181818182,0.8,0.2962962962962963,4
732,RNAseq-2,34,functional,maltose transport complex,6.309187770155547e-07,0.0005252398818654493,0.13636363636363635,0.75,0.23076923076923075,3
733,RNAseq-2,34,functional,maltose-transporting ATPase activity,6.309187770155547e-07,0.0005252398818654493,0.13636363636363635,0.75,0.23076923076923075,3
734,RNAseq-2,36,functional,trimethylamine-N-oxide reductase (cytochrome c) activity,1.1957663669787673e-06,0.003981902002039296,0.6666666666666666,0.6666666666666666,0.6666666666666666,2
735,RNAseq-2,37,functional,'de novo' pyrimidine nucleobase biosynthetic process,1.6909491820439939e-07,0.00056308607762065,0.2727272727272727,0.6,0.37499999999999994,3
736,RNAseq-2,37,functional,nitrogen compound metabolic process,5.900013353223544e-07,0.0009823522233117202,0.2727272727272727,0.42857142857142855,0.33333333333333326,3
737,RNAseq-2,37,functional,carbamoyl-phosphate synthase (glutamine-hydrolyzing) activity,7.308717572515419e-06,0.006084507379119087,0.18181818181818182,1.0,0.3076923076923077,2
738,RNAseq-2,37,functional,carbamoyl-phosphate synthase complex,7.308717572515419e-06,0.006084507379119087,0.18181818181818182,1.0,0.3076923076923077,2
739,RNAseq-2,38,functional,L-glutamine transmembrane transporter activity,5.979859832058073e-06,0.006637644413584461,0.2,1.0,0.33333333333333337,2
740,RNAseq-2,38,functional,asparagine biosynthetic process,5.979859832058073e-06,0.006637644413584461,0.2,1.0,0.33333333333333337,2
741,RNAseq-2,38,functional,aspartate-ammonia ligase activity,5.979859832058073e-06,0.006637644413584461,0.2,1.0,0.33333333333333337,2
742,RNAseq-2,40,functional,galactitol transport,2.788579677342426e-07,0.00046429851627751394,0.17647058823529413,0.75,0.2857142857142857,3
743,RNAseq-2,40,functional,protein-phosphocysteine-galactitol-phosphotransferase system transporter activity,2.788579677342426e-07,0.00046429851627751394,0.17647058823529413,0.75,0.2857142857142857,3
744,RNAseq-2,45,functional,enterobactin biosynthetic process,5.121136226039736e-14,1.7053383632712323e-10,0.1346153846153846,1.0,0.23728813559322035,7
745,RNAseq-2,45,functional,ferric-enterobactin transport,1.8063121246595187e-12,2.0050064583720658e-09,0.1346153846153846,0.7777777777777778,0.22950819672131148,7
746,RNAseq-2,45,functional,siderophore uptake transmembrane transporter activity,1.8063121246595187e-12,2.0050064583720658e-09,0.1346153846153846,0.7777777777777778,0.22950819672131148,7
747,RNAseq-2,45,functional,iron assimilation by chelation and transport,1.9315012898583583e-08,1.6079748238070833e-05,0.09615384615384616,0.625,0.16666666666666669,5
748,RNAseq-2,45,functional,ferric-enterobactin transmembrane transporter activity,1.4214462253513184e-07,9.466831860839781e-05,0.07692307692307693,0.8,0.14035087719298248,4
749,RNAseq-2,45,functional,enterobactin transport,4.222099909255267e-07,0.0002343265449636673,0.07692307692307693,0.6666666666666666,0.13793103448275862,4
750,RNAseq-2,45,functional,"2,3-dihydroxybenzoate-serine ligase activity",2.2718738574771906e-06,0.0007565339945399044,0.057692307692307696,1.0,0.1090909090909091,3
751,RNAseq-2,45,functional,energy transducer activity,2.2718738574771906e-06,0.0007565339945399044,0.057692307692307696,1.0,0.1090909090909091,3
752,RNAseq-2,45,functional,ferric-hydroxamate transport,2.2718738574771906e-06,0.0007565339945399044,0.057692307692307696,1.0,0.1090909090909091,3
753,RNAseq-2,45,functional,iron assimilation,2.2718738574771906e-06,0.0007565339945399044,0.057692307692307696,1.0,0.1090909090909091,3
754,RNAseq-2,45,functional,cellular response to iron ion,9.001355255174844e-06,0.002497876083311019,0.057692307692307696,0.75,0.10714285714285714,3
755,RNAseq-2,45,functional,enterobactin transmembrane transporter activity,9.001355255174844e-06,0.002497876083311019,0.057692307692307696,0.75,0.10714285714285714,3
756,RNAseq-2,50,functional,threonine catabolic process,3.6507993480082534e-09,1.2157161828867485e-05,0.3333333333333333,0.5,0.4,4
757,RNAseq-2,50,functional,L-serine ammonia-lyase activity,2.2537253501277992e-07,0.0003752452707962786,0.25,0.6,0.35294117647058826,3
758,combined,0,functional,branched-chain amino acid transmembrane transporter activity,4.1109282712802924e-10,6.844695571681687e-07,0.21052631578947367,1.0,0.34782608695652173,4
759,combined,0,functional,leucine import across plasma membrane,4.1109282712802924e-10,6.844695571681687e-07,0.21052631578947367,1.0,0.34782608695652173,4
760,combined,0,functional,L-isoleucine transmembrane transporter activity,2.049100469600994e-09,1.1372507606285516e-06,0.21052631578947367,0.8,0.3333333333333333,4
761,combined,0,functional,L-valine transmembrane transport,2.049100469600994e-09,1.1372507606285516e-06,0.21052631578947367,0.8,0.3333333333333333,4
762,combined,0,functional,branched-chain amino acid transport,2.049100469600994e-09,1.1372507606285516e-06,0.21052631578947367,0.8,0.3333333333333333,4
763,combined,0,functional,isoleucine transmembrane transport,2.049100469600994e-09,1.1372507606285516e-06,0.21052631578947367,0.8,0.3333333333333333,4
764,combined,0,functional,L-leucine transmembrane transporter activity,6.128267888911137e-09,2.915304581439155e-06,0.21052631578947367,0.6666666666666666,0.32,4
765,combined,0,functional,L-valine transmembrane transporter activity,1.4255013924535261e-08,5.274355152078046e-06,0.21052631578947367,0.5714285714285714,0.3076923076923077,4
766,combined,0,functional,phenylalanine transport,1.4255013924535261e-08,5.274355152078046e-06,0.21052631578947367,0.5714285714285714,0.3076923076923077,4
767,combined,0,functional,L-phenylalanine transmembrane transporter activity,9.899724598358288e-07,0.000329660829125331,0.15789473684210525,0.6,0.25,3
