ContrastName	TestAnnotation
GSM338549.ch1-vs-GSM338541.ch1	GROWTH.EXPONENTIAL:+1
GSM338550.ch1-vs-GSM338541.ch1	STRAIN.MG1655:+1
GSM338550.ch1-vs-GSM338541.ch1	MEDIUM.MOPS:+1
GSM338550.ch1-vs-GSM338541.ch1	TEMPERATURE:37°C
GSM338550.ch1-vs-GSM338541.ch1	GROWTH.BIOFILM.MATURATION:+1
GSM338551.ch1-vs-GSM338541.ch1	STRAIN.MG1655:+1
GSM338551.ch1-vs-GSM338541.ch1	MEDIUM.MOPS:+1
GSM338551.ch1-vs-GSM338541.ch1	TEMPERATURE:37°C
GSM338551.ch1-vs-GSM338541.ch1	GROWTH.BIOFILM.MATURATION:+1
GSM338552.ch1-vs-GSM338541.ch1	STRAIN.MG1655:+1
GSM338552.ch1-vs-GSM338541.ch1	MEDIUM.MOPS:+1
GSM338552.ch1-vs-GSM338541.ch1	TEMPERATURE:37°C
GSM338552.ch1-vs-GSM338541.ch1	GROWTH.BIOFILM.MATURATION:+1
GSM338553.ch1-vs-GSM338541.ch1	STRAIN.MG1655:+1
GSM338553.ch1-vs-GSM338541.ch1	MEDIUM.MOPS:+1
GSM338553.ch1-vs-GSM338541.ch1	TEMPERATURE:37°C
GSM338553.ch1-vs-GSM338541.ch1	GROWTH.PLANKTONIC:+1
GSM338553.ch1-vs-GSM338541.ch1	GROWTH.STATIONARY:+1
GSM338554.ch1-vs-GSM338541.ch1	STRAIN.MG1655:+1
GSM338554.ch1-vs-GSM338541.ch1	MEDIUM.MOPS:+1
GSM338554.ch1-vs-GSM338541.ch1	TEMPERATURE:37°C
GSM338554.ch1-vs-GSM338541.ch1	GROWTH.PLANKTONIC:+1
GSM338554.ch1-vs-GSM338541.ch1	GROWTH.STATIONARY:+1
GSM338555.ch1-vs-GSM338541.ch1	STRAIN.MG1655:+1
GSM338555.ch1-vs-GSM338541.ch1	MEDIUM.MOPS:+1
GSM338555.ch1-vs-GSM338541.ch1	TEMPERATURE:37°C
GSM338555.ch1-vs-GSM338541.ch1	GROWTH.PLANKTONIC:+1
GSM338555.ch1-vs-GSM338541.ch1	GROWTH.STATIONARY:+1
GSM445915.ch1-vs-GSM445914.ch1	STRAIN.BW25113:1
GSM445915.ch1-vs-GSM445914.ch1	MEDIUM.LB:1
GSM445915.ch1-vs-GSM445914.ch1	TEMPERATURE:37°C
GSM445915.ch1-vs-GSM445914.ch1	GROWTH.BIOFILM:1
GSM445915.ch1-vs-GSM445914.ch1	BIOREACTOR:1
GSM445915.ch1-vs-GSM445914.ch1	GLASS_WOOL:1
GSM445915.ch1-vs-GSM445914.ch1	hns_b1237.K57N_VARIANT:1
GSM617016.ch1-vs-GSM617014.ch1	MEDIUM.LB:+1
GSM617016.ch1-vs-GSM617014.ch1	GLUCOSE:+1
GSM617016.ch1-vs-GSM617014.ch1	TEMPERATURE:37°C
GSM617016.ch1-vs-GSM617014.ch1	FLASK:+1
GSM617016.ch1-vs-GSM617014.ch1	STRAIN.MG1655*:+1
GSM617019.ch1-vs-GSM617014.ch1	MEDIUM.LB:+1
GSM617019.ch1-vs-GSM617014.ch1	TEMPERATURE:37°C
GSM617019.ch1-vs-GSM617014.ch1	FLASK:+1
GSM617019.ch1-vs-GSM617014.ch1	STRAIN.MG1655*:+1
GSM617019.ch1-vs-GSM617014.ch1	MANOSE:+1%
GSM617022.ch1-vs-GSM617014.ch1	MEDIUM.LB:+1
GSM617022.ch1-vs-GSM617014.ch1	TEMPERATURE:37°C
GSM617022.ch1-vs-GSM617014.ch1	FLASK:+1
GSM617022.ch1-vs-GSM617014.ch1	MUCUS:+1
GSM617022.ch1-vs-GSM617014.ch1	STRAIN.MG1655*:+1
GSM617020.ch1-vs-GSM617014.ch1	STRAIN.MG1655:+1
GSM617020.ch1-vs-GSM617014.ch1	MEDIUM.LB:+1
GSM617020.ch1-vs-GSM617014.ch1	TEMPERATURE:37°C
GSM617020.ch1-vs-GSM617014.ch1	FLASK:+1
GSM617020.ch1-vs-GSM617014.ch1	flhD_b1892.DELETION:+1
GSM617020.ch1-vs-GSM617014.ch1	MANOSE:+1%
GSM617023.ch1-vs-GSM617014.ch1	STRAIN.MG1655:+1
GSM617023.ch1-vs-GSM617014.ch1	MEDIUM.LB:+1
GSM617023.ch1-vs-GSM617014.ch1	TEMPERATURE:37°C
GSM617023.ch1-vs-GSM617014.ch1	FLASK:+1
GSM617023.ch1-vs-GSM617014.ch1	MUCUS:+1
GSM617023.ch1-vs-GSM617014.ch1	flhD_b1892.DELETION:+1
GSM617018.ch1-vs-GSM617014.ch1	STRAIN.MG1655:+1
GSM617018.ch1-vs-GSM617014.ch1	MEDIUM.LB:+1
GSM617018.ch1-vs-GSM617014.ch1	TEMPERATURE:37°C
GSM617018.ch1-vs-GSM617014.ch1	FLASK:+1
GSM617018.ch1-vs-GSM617014.ch1	MANOSE:1%
GSM617024.ch1-vs-GSM617014.ch1	STRAIN.MG1655:+1
GSM617024.ch1-vs-GSM617014.ch1	MEDIUM.LB:+1
GSM617024.ch1-vs-GSM617014.ch1	TEMPERATURE:37°C
GSM617024.ch1-vs-GSM617014.ch1	FLASK:+1
GSM617024.ch1-vs-GSM617014.ch1	MUCUS:+1
GSM617026.ch1-vs-GSM617014.ch1	STRAIN.MG1655:+1
GSM617026.ch1-vs-GSM617014.ch1	MEDIUM.LB:+1
GSM617026.ch1-vs-GSM617014.ch1	TEMPERATURE:37°C
GSM617026.ch1-vs-GSM617014.ch1	FLASK:+1
GSM617026.ch1-vs-GSM617014.ch1	MUCUS:+1
GSM617026.ch1-vs-GSM617014.ch1	flhD_b1892.DELETION:+1
GSM617025.ch1-vs-GSM617014.ch1	MEDIUM.LB:+1
GSM617025.ch1-vs-GSM617014.ch1	TEMPERATURE:37°C
GSM617025.ch1-vs-GSM617014.ch1	FLASK:+1
GSM617025.ch1-vs-GSM617014.ch1	MUCUS:+1
GSM617025.ch1-vs-GSM617014.ch1	STRAIN.MG1655*:+1
GSM617021.ch1-vs-GSM617014.ch1	STRAIN.MG1655:+1
GSM617021.ch1-vs-GSM617014.ch1	MEDIUM.LB:+1
GSM617021.ch1-vs-GSM617014.ch1	TEMPERATURE:37°C
GSM617021.ch1-vs-GSM617014.ch1	FLASK:+1
GSM617021.ch1-vs-GSM617014.ch1	MUCUS:+1
GSM617017.ch1-vs-GSM617014.ch1	STRAIN.MG1655:+1
GSM617017.ch1-vs-GSM617014.ch1	MEDIUM.LB:+1
GSM617017.ch1-vs-GSM617014.ch1	GLUCOSE:+1
GSM617017.ch1-vs-GSM617014.ch1	TEMPERATURE:37°C
GSM617017.ch1-vs-GSM617014.ch1	FLASK:+1
GSM617017.ch1-vs-GSM617014.ch1	flhD_b1892.DELETION:+1
GSM617015.ch1-vs-GSM617014.ch1	STRAIN.MG1655:+1
GSM617015.ch1-vs-GSM617014.ch1	MEDIUM.LB:+1
GSM617015.ch1-vs-GSM617014.ch1	GLUCOSE:+1
GSM617015.ch1-vs-GSM617014.ch1	TEMPERATURE:37°C
GSM617015.ch1-vs-GSM617014.ch1	FLASK:+1
GSM840557.ch1-vs-GSM840549.ch1	STRAIN.MG1655:+1
GSM840557.ch1-vs-GSM840549.ch1	MEDIUM.LB:+1
GSM840557.ch1-vs-GSM840549.ch1	TEMPERATURE:37°C
GSM840557.ch1-vs-GSM840549.ch1	GROWTH.EXPONENTIAL:+1
GSM840557.ch1-vs-GSM840549.ch1	BIOREACTOR:+1
GSM840557.ch1-vs-GSM840549.ch1	yjjP.DELETION:+1
GSM840557.ch1-vs-GSM840549.ch1	yjjQ.DELETION:+1
GSM840557.ch1-vs-GSM840549.ch1	bglJ.DELETION:+1
GSM840557.ch1-vs-GSM840549.ch1	bglJ.OVEREXPRESSION:+1
GSM840557.ch1-vs-GSM840549.ch1	rcsB.DELETION:+1
GSM840566.ch1-vs-GSM840549.ch1	STRAIN.MG1655:+1
GSM840566.ch1-vs-GSM840549.ch1	MEDIUM.LB:+1
GSM840566.ch1-vs-GSM840549.ch1	TEMPERATURE:37°C
GSM840566.ch1-vs-GSM840549.ch1	GROWTH.EXPONENTIAL:+1
GSM840566.ch1-vs-GSM840549.ch1	BIOREACTOR:+1
GSM840566.ch1-vs-GSM840549.ch1	yjjP.DELETION:+1
GSM840566.ch1-vs-GSM840549.ch1	yjjQ.DELETION:+1
GSM840566.ch1-vs-GSM840549.ch1	bglJ.DELETION:+1
GSM840566.ch1-vs-GSM840549.ch1	bglJ.OVEREXPRESSION:+1
GSM840566.ch1-vs-GSM840549.ch1	leuO.DELETION:+1
GSM840552.ch1-vs-GSM840549.ch1	STRAIN.MG1655:+1
GSM840552.ch1-vs-GSM840549.ch1	MEDIUM.LB:+1
GSM840552.ch1-vs-GSM840549.ch1	TEMPERATURE:37°C
GSM840552.ch1-vs-GSM840549.ch1	GROWTH.EXPONENTIAL:+1
GSM840552.ch1-vs-GSM840549.ch1	BIOREACTOR:+1
GSM840552.ch1-vs-GSM840549.ch1	yjjP.DELETION:+1
GSM840552.ch1-vs-GSM840549.ch1	yjjQ.DELETION:+1
GSM840552.ch1-vs-GSM840549.ch1	bglJ.DELETION:+1
GSM840567.ch1-vs-GSM840549.ch1	STRAIN.MG1655:+1
GSM840567.ch1-vs-GSM840549.ch1	MEDIUM.LB:+1
GSM840567.ch1-vs-GSM840549.ch1	TEMPERATURE:37°C
GSM840567.ch1-vs-GSM840549.ch1	GROWTH.EXPONENTIAL:+1
GSM840567.ch1-vs-GSM840549.ch1	BIOREACTOR:+1
GSM840567.ch1-vs-GSM840549.ch1	yjjP.DELETION:+1
GSM840567.ch1-vs-GSM840549.ch1	yjjQ.DELETION:+1
GSM840567.ch1-vs-GSM840549.ch1	bglJ.DELETION:+1
GSM840567.ch1-vs-GSM840549.ch1	bglJ.OVEREXPRESSION:+1
GSM840567.ch1-vs-GSM840549.ch1	leuO.DELETION:+1
GSM840561.ch1-vs-GSM840549.ch1	STRAIN.MG1655:+1
GSM840561.ch1-vs-GSM840549.ch1	MEDIUM.LB:+1
GSM840561.ch1-vs-GSM840549.ch1	TEMPERATURE:37°C
GSM840561.ch1-vs-GSM840549.ch1	GROWTH.EXPONENTIAL:+1
GSM840561.ch1-vs-GSM840549.ch1	BIOREACTOR:+1
GSM840561.ch1-vs-GSM840549.ch1	yjjP.DELETION:+1
GSM840561.ch1-vs-GSM840549.ch1	yjjQ.DELETION:+1
GSM840561.ch1-vs-GSM840549.ch1	bglJ.DELETION:+1
GSM840561.ch1-vs-GSM840549.ch1	rcsB.DELETION:+1
GSM840564.ch1-vs-GSM840549.ch1	STRAIN.MG1655:+1
GSM840564.ch1-vs-GSM840549.ch1	MEDIUM.LB:+1
GSM840564.ch1-vs-GSM840549.ch1	TEMPERATURE:37°C
GSM840564.ch1-vs-GSM840549.ch1	GROWTH.EXPONENTIAL:+1
GSM840564.ch1-vs-GSM840549.ch1	BIOREACTOR:+1
GSM840564.ch1-vs-GSM840549.ch1	yjjP.DELETION:+1
GSM840564.ch1-vs-GSM840549.ch1	yjjQ.DELETION:+1
GSM840564.ch1-vs-GSM840549.ch1	bglJ.DELETION:+1
GSM840564.ch1-vs-GSM840549.ch1	rcsB.DELETION:+1
GSM840563.ch1-vs-GSM840549.ch1	STRAIN.MG1655:+1
GSM840563.ch1-vs-GSM840549.ch1	MEDIUM.LB:+1
GSM840563.ch1-vs-GSM840549.ch1	TEMPERATURE:37°C
GSM840563.ch1-vs-GSM840549.ch1	GROWTH.EXPONENTIAL:+1
GSM840563.ch1-vs-GSM840549.ch1	BIOREACTOR:+1
GSM840563.ch1-vs-GSM840549.ch1	yjjP.DELETION:+1
GSM840563.ch1-vs-GSM840549.ch1	yjjQ.DELETION:+1
GSM840563.ch1-vs-GSM840549.ch1	bglJ.DELETION:+1
GSM840563.ch1-vs-GSM840549.ch1	rcsB.DELETION:+1
GSM840548.ch1-vs-GSM840549.ch1	STRAIN.MG1655:+1
GSM840548.ch1-vs-GSM840549.ch1	MEDIUM.LB:+1
GSM840548.ch1-vs-GSM840549.ch1	TEMPERATURE:37°C
GSM840548.ch1-vs-GSM840549.ch1	GROWTH.EXPONENTIAL:+1
GSM840548.ch1-vs-GSM840549.ch1	BIOREACTOR:+1
GSM840548.ch1-vs-GSM840549.ch1	yjjP.DELETION:+1
GSM840548.ch1-vs-GSM840549.ch1	yjjQ.DELETION:+1
GSM840548.ch1-vs-GSM840549.ch1	bglJ.DELETION:+1
GSM840548.ch1-vs-GSM840549.ch1	bglJ.OVEREXPRESSION:+1
GSM840562.ch1-vs-GSM840549.ch1	STRAIN.MG1655:+1
GSM840562.ch1-vs-GSM840549.ch1	MEDIUM.LB:+1
GSM840562.ch1-vs-GSM840549.ch1	TEMPERATURE:37°C
GSM840562.ch1-vs-GSM840549.ch1	GROWTH.EXPONENTIAL:+1
GSM840562.ch1-vs-GSM840549.ch1	BIOREACTOR:+1
GSM840562.ch1-vs-GSM840549.ch1	yjjP.DELETION:+1
GSM840562.ch1-vs-GSM840549.ch1	yjjQ.DELETION:+1
GSM840562.ch1-vs-GSM840549.ch1	bglJ.DELETION:+1
GSM840562.ch1-vs-GSM840549.ch1	rcsB.DELETION:+1
GSM840547.ch1-vs-GSM840549.ch1	STRAIN.MG1655:+1
GSM840547.ch1-vs-GSM840549.ch1	MEDIUM.LB:+1
GSM840547.ch1-vs-GSM840549.ch1	TEMPERATURE:37°C
GSM840547.ch1-vs-GSM840549.ch1	GROWTH.EXPONENTIAL:+1
GSM840547.ch1-vs-GSM840549.ch1	BIOREACTOR:+1
GSM840547.ch1-vs-GSM840549.ch1	yjjP.DELETION:+1
GSM840547.ch1-vs-GSM840549.ch1	yjjQ.DELETION:+1
GSM840547.ch1-vs-GSM840549.ch1	bglJ.DELETION:+1
GSM840547.ch1-vs-GSM840549.ch1	bglJ.OVEREXPRESSION:+1
GSM840546.ch1-vs-GSM840549.ch1	STRAIN.MG1655:+1
GSM840546.ch1-vs-GSM840549.ch1	MEDIUM.LB:+1
GSM840546.ch1-vs-GSM840549.ch1	TEMPERATURE:37°C
GSM840546.ch1-vs-GSM840549.ch1	GROWTH.EXPONENTIAL:+1
GSM840546.ch1-vs-GSM840549.ch1	BIOREACTOR:+1
GSM840546.ch1-vs-GSM840549.ch1	yjjP.DELETION:+1
GSM840546.ch1-vs-GSM840549.ch1	yjjQ.DELETION:+1
GSM840546.ch1-vs-GSM840549.ch1	bglJ.DELETION:+1
GSM840546.ch1-vs-GSM840549.ch1	bglJ.OVEREXPRESSION:+1
GSM840560.ch1-vs-GSM840549.ch1	STRAIN.MG1655:+1
GSM840560.ch1-vs-GSM840549.ch1	MEDIUM.LB:+1
GSM840560.ch1-vs-GSM840549.ch1	TEMPERATURE:37°C
GSM840560.ch1-vs-GSM840549.ch1	GROWTH.EXPONENTIAL:+1
GSM840560.ch1-vs-GSM840549.ch1	BIOREACTOR:+1
GSM840560.ch1-vs-GSM840549.ch1	yjjP.DELETION:+1
GSM840560.ch1-vs-GSM840549.ch1	yjjQ.DELETION:+1
GSM840560.ch1-vs-GSM840549.ch1	bglJ.DELETION:+1
GSM840560.ch1-vs-GSM840549.ch1	bglJ.OVEREXPRESSION:+1
GSM840560.ch1-vs-GSM840549.ch1	rcsB.DELETION:+1
GSM840565.ch1-vs-GSM840549.ch1	STRAIN.MG1655:+1
GSM840565.ch1-vs-GSM840549.ch1	MEDIUM.LB:+1
GSM840565.ch1-vs-GSM840549.ch1	TEMPERATURE:37°C
GSM840565.ch1-vs-GSM840549.ch1	GROWTH.EXPONENTIAL:+1
GSM840565.ch1-vs-GSM840549.ch1	BIOREACTOR:+1
GSM840565.ch1-vs-GSM840549.ch1	yjjP.DELETION:+1
GSM840565.ch1-vs-GSM840549.ch1	yjjQ.DELETION:+1
GSM840565.ch1-vs-GSM840549.ch1	bglJ.DELETION:+1
GSM840565.ch1-vs-GSM840549.ch1	bglJ.OVEREXPRESSION:+1
GSM840565.ch1-vs-GSM840549.ch1	leuO.DELETION:+1
GSM840559.ch1-vs-GSM840549.ch1	STRAIN.MG1655:+1
GSM840559.ch1-vs-GSM840549.ch1	MEDIUM.LB:+1
GSM840559.ch1-vs-GSM840549.ch1	TEMPERATURE:37°C
GSM840559.ch1-vs-GSM840549.ch1	GROWTH.EXPONENTIAL:+1
GSM840559.ch1-vs-GSM840549.ch1	BIOREACTOR:+1
GSM840559.ch1-vs-GSM840549.ch1	yjjP.DELETION:+1
GSM840559.ch1-vs-GSM840549.ch1	yjjQ.DELETION:+1
GSM840559.ch1-vs-GSM840549.ch1	bglJ.DELETION:+1
GSM840559.ch1-vs-GSM840549.ch1	bglJ.OVEREXPRESSION:+1
GSM840559.ch1-vs-GSM840549.ch1	rcsB.DELETION:+1
GSM840545.ch1-vs-GSM840549.ch1	STRAIN.MG1655:+1
GSM840545.ch1-vs-GSM840549.ch1	MEDIUM.LB:+1
GSM840545.ch1-vs-GSM840549.ch1	TEMPERATURE:37°C
GSM840545.ch1-vs-GSM840549.ch1	GROWTH.EXPONENTIAL:+1
GSM840545.ch1-vs-GSM840549.ch1	BIOREACTOR:+1
GSM840545.ch1-vs-GSM840549.ch1	yjjP.DELETION:+1
GSM840545.ch1-vs-GSM840549.ch1	yjjQ.DELETION:+1
GSM840545.ch1-vs-GSM840549.ch1	bglJ.DELETION:+1
GSM840545.ch1-vs-GSM840549.ch1	bglJ.OVEREXPRESSION:+1
GSM840572.ch1-vs-GSM840549.ch1	STRAIN.MG1655:+1
GSM840572.ch1-vs-GSM840549.ch1	MEDIUM.LB:+1
GSM840572.ch1-vs-GSM840549.ch1	TEMPERATURE:37°C
GSM840572.ch1-vs-GSM840549.ch1	GROWTH.EXPONENTIAL:+1
GSM840572.ch1-vs-GSM840549.ch1	BIOREACTOR:+1
GSM840572.ch1-vs-GSM840549.ch1	yjjP.DELETION:+1
GSM840572.ch1-vs-GSM840549.ch1	yjjQ.DELETION:+1
GSM840572.ch1-vs-GSM840549.ch1	bglJ.DELETION:+1
GSM840572.ch1-vs-GSM840549.ch1	leuO.DELETION:+1
GSM840570.ch1-vs-GSM840549.ch1	STRAIN.MG1655:+1
GSM840570.ch1-vs-GSM840549.ch1	MEDIUM.LB:+1
GSM840570.ch1-vs-GSM840549.ch1	TEMPERATURE:37°C
GSM840570.ch1-vs-GSM840549.ch1	GROWTH.EXPONENTIAL:+1
GSM840570.ch1-vs-GSM840549.ch1	BIOREACTOR:+1
GSM840570.ch1-vs-GSM840549.ch1	yjjP.DELETION:+1
GSM840570.ch1-vs-GSM840549.ch1	yjjQ.DELETION:+1
GSM840570.ch1-vs-GSM840549.ch1	bglJ.DELETION:+1
GSM840570.ch1-vs-GSM840549.ch1	leuO.DELETION:+1
GSM840554.ch1-vs-GSM840549.ch1	STRAIN.MG1655:+1
GSM840554.ch1-vs-GSM840549.ch1	MEDIUM.LB:+1
GSM840554.ch1-vs-GSM840549.ch1	TEMPERATURE:37°C
GSM840554.ch1-vs-GSM840549.ch1	GROWTH.EXPONENTIAL:+1
GSM840554.ch1-vs-GSM840549.ch1	BIOREACTOR:+1
GSM840554.ch1-vs-GSM840549.ch1	yjjP.DELETION:+1
GSM840554.ch1-vs-GSM840549.ch1	yjjQ.DELETION:+1
GSM840554.ch1-vs-GSM840549.ch1	bglJ.DELETION:+1
GSM840554.ch1-vs-GSM840549.ch1	leuO.OVEREXPRESSION:+1
GSM840569.ch1-vs-GSM840549.ch1	STRAIN.MG1655:+1
GSM840569.ch1-vs-GSM840549.ch1	MEDIUM.LB:+1
GSM840569.ch1-vs-GSM840549.ch1	TEMPERATURE:37°C
GSM840569.ch1-vs-GSM840549.ch1	GROWTH.EXPONENTIAL:+1
GSM840569.ch1-vs-GSM840549.ch1	BIOREACTOR:+1
GSM840569.ch1-vs-GSM840549.ch1	yjjP.DELETION:+1
GSM840569.ch1-vs-GSM840549.ch1	yjjQ.DELETION:+1
GSM840569.ch1-vs-GSM840549.ch1	bglJ.DELETION:+1
GSM840569.ch1-vs-GSM840549.ch1	leuO.DELETION:+1
GSM840568.ch1-vs-GSM840549.ch1	STRAIN.MG1655:+1
GSM840568.ch1-vs-GSM840549.ch1	MEDIUM.LB:+1
GSM840568.ch1-vs-GSM840549.ch1	TEMPERATURE:37°C
GSM840568.ch1-vs-GSM840549.ch1	GROWTH.EXPONENTIAL:+1
GSM840568.ch1-vs-GSM840549.ch1	BIOREACTOR:+1
GSM840568.ch1-vs-GSM840549.ch1	yjjP.DELETION:+1
GSM840568.ch1-vs-GSM840549.ch1	yjjQ.DELETION:+1
GSM840568.ch1-vs-GSM840549.ch1	bglJ.DELETION:+1
GSM840568.ch1-vs-GSM840549.ch1	bglJ.OVEREXPRESSION:+1
GSM840568.ch1-vs-GSM840549.ch1	leuO.DELETION:+1
GSM840553.ch1-vs-GSM840549.ch1	STRAIN.MG1655:+1
GSM840553.ch1-vs-GSM840549.ch1	MEDIUM.LB:+1
GSM840553.ch1-vs-GSM840549.ch1	TEMPERATURE:37°C
GSM840553.ch1-vs-GSM840549.ch1	GROWTH.EXPONENTIAL:+1
GSM840553.ch1-vs-GSM840549.ch1	BIOREACTOR:+1
GSM840553.ch1-vs-GSM840549.ch1	yjjP.DELETION:+1
GSM840553.ch1-vs-GSM840549.ch1	yjjQ.DELETION:+1
GSM840553.ch1-vs-GSM840549.ch1	bglJ.DELETION:+1
GSM840553.ch1-vs-GSM840549.ch1	leuO.OVEREXPRESSION:+1
GSM840558.ch1-vs-GSM840549.ch1	STRAIN.MG1655:+1
GSM840558.ch1-vs-GSM840549.ch1	MEDIUM.LB:+1
GSM840558.ch1-vs-GSM840549.ch1	TEMPERATURE:37°C
GSM840558.ch1-vs-GSM840549.ch1	GROWTH.EXPONENTIAL:+1
GSM840558.ch1-vs-GSM840549.ch1	BIOREACTOR:+1
GSM840558.ch1-vs-GSM840549.ch1	yjjP.DELETION:+1
GSM840558.ch1-vs-GSM840549.ch1	yjjQ.DELETION:+1
GSM840558.ch1-vs-GSM840549.ch1	bglJ.DELETION:+1
GSM840558.ch1-vs-GSM840549.ch1	bglJ.OVEREXPRESSION:+1
GSM840558.ch1-vs-GSM840549.ch1	rcsB.DELETION:+1
GSM840556.ch1-vs-GSM840549.ch1	STRAIN.MG1655:+1
GSM840556.ch1-vs-GSM840549.ch1	MEDIUM.LB:+1
GSM840556.ch1-vs-GSM840549.ch1	TEMPERATURE:37°C
GSM840556.ch1-vs-GSM840549.ch1	GROWTH.EXPONENTIAL:+1
GSM840556.ch1-vs-GSM840549.ch1	BIOREACTOR:+1
GSM840556.ch1-vs-GSM840549.ch1	yjjP.DELETION:+1
GSM840556.ch1-vs-GSM840549.ch1	yjjQ.DELETION:+1
GSM840556.ch1-vs-GSM840549.ch1	bglJ.DELETION:+1
GSM840556.ch1-vs-GSM840549.ch1	leuO.OVEREXPRESSION:+1
GSM840571.ch1-vs-GSM840549.ch1	STRAIN.MG1655:+1
GSM840571.ch1-vs-GSM840549.ch1	MEDIUM.LB:+1
GSM840571.ch1-vs-GSM840549.ch1	TEMPERATURE:37°C
GSM840571.ch1-vs-GSM840549.ch1	GROWTH.EXPONENTIAL:+1
GSM840571.ch1-vs-GSM840549.ch1	BIOREACTOR:+1
GSM840571.ch1-vs-GSM840549.ch1	yjjP.DELETION:+1
GSM840571.ch1-vs-GSM840549.ch1	yjjQ.DELETION:+1
GSM840571.ch1-vs-GSM840549.ch1	bglJ.DELETION:+1
GSM840571.ch1-vs-GSM840549.ch1	leuO.DELETION:+1
GSM840550.ch1-vs-GSM840549.ch1	STRAIN.MG1655:+1
GSM840550.ch1-vs-GSM840549.ch1	MEDIUM.LB:+1
GSM840550.ch1-vs-GSM840549.ch1	TEMPERATURE:37°C
GSM840550.ch1-vs-GSM840549.ch1	GROWTH.EXPONENTIAL:+1
GSM840550.ch1-vs-GSM840549.ch1	BIOREACTOR:+1
GSM840550.ch1-vs-GSM840549.ch1	yjjP.DELETION:+1
GSM840550.ch1-vs-GSM840549.ch1	yjjQ.DELETION:+1
GSM840550.ch1-vs-GSM840549.ch1	bglJ.DELETION:+1
GSM840555.ch1-vs-GSM840549.ch1	STRAIN.MG1655:+1
GSM840555.ch1-vs-GSM840549.ch1	MEDIUM.LB:+1
GSM840555.ch1-vs-GSM840549.ch1	TEMPERATURE:37°C
GSM840555.ch1-vs-GSM840549.ch1	GROWTH.EXPONENTIAL:+1
GSM840555.ch1-vs-GSM840549.ch1	BIOREACTOR:+1
GSM840555.ch1-vs-GSM840549.ch1	yjjP.DELETION:+1
GSM840555.ch1-vs-GSM840549.ch1	yjjQ.DELETION:+1
GSM840555.ch1-vs-GSM840549.ch1	bglJ.DELETION:+1
GSM840555.ch1-vs-GSM840549.ch1	leuO.OVEREXPRESSION:+1
GSM840551.ch1-vs-GSM840549.ch1	STRAIN.MG1655:+1
GSM840551.ch1-vs-GSM840549.ch1	MEDIUM.LB:+1
GSM840551.ch1-vs-GSM840549.ch1	TEMPERATURE:37°C
GSM840551.ch1-vs-GSM840549.ch1	GROWTH.EXPONENTIAL:+1
GSM840551.ch1-vs-GSM840549.ch1	BIOREACTOR:+1
GSM840551.ch1-vs-GSM840549.ch1	yjjP.DELETION:+1
GSM840551.ch1-vs-GSM840549.ch1	yjjQ.DELETION:+1
GSM840551.ch1-vs-GSM840549.ch1	bglJ.DELETION:+1
GSM1080847.ch1-vs-GSM1080843.ch1	STRAIN.MG1655:+1
GSM1080847.ch1-vs-GSM1080843.ch1	TEMPERATURE:37°C
GSM1080847.ch1-vs-GSM1080843.ch1	GROWTH.EXPONENTIAL:+1
GSM1080847.ch1-vs-GSM1080843.ch1	BIOREACTOR:+1
GSM1080847.ch1-vs-GSM1080843.ch1	PGRP:100 µg/ml
GSM1080853.ch1-vs-GSM1080843.ch1	STRAIN.MG1655:+1
GSM1080853.ch1-vs-GSM1080843.ch1	TEMPERATURE:37°C
GSM1080853.ch1-vs-GSM1080843.ch1	GROWTH.EXPONENTIAL:+1
GSM1080853.ch1-vs-GSM1080843.ch1	BIOREACTOR:+1
GSM1080853.ch1-vs-GSM1080843.ch1	CCCP:800µM
GSM1080853.ch1-vs-GSM1080843.ch1	CCCP.TIME:15min
GSM1080845.ch1-vs-GSM1080843.ch1	STRAIN.MG1655:+1
GSM1080845.ch1-vs-GSM1080843.ch1	TEMPERATURE:37°C
GSM1080845.ch1-vs-GSM1080843.ch1	GROWTH.EXPONENTIAL:+1
GSM1080845.ch1-vs-GSM1080843.ch1	BIOREACTOR:+1
GSM1080845.ch1-vs-GSM1080843.ch1	MEDIUM.BSA:+1
GSM1080844.ch1-vs-GSM1080843.ch1	STRAIN.MG1655:+1
GSM1080844.ch1-vs-GSM1080843.ch1	TEMPERATURE:37°C
GSM1080844.ch1-vs-GSM1080843.ch1	GROWTH.EXPONENTIAL:+1
GSM1080844.ch1-vs-GSM1080843.ch1	BIOREACTOR:+1
GSM1080844.ch1-vs-GSM1080843.ch1	MEDIUM.BSA:+1
GSM1080849.ch1-vs-GSM1080843.ch1	STRAIN.MG1655:+1
GSM1080849.ch1-vs-GSM1080843.ch1	TEMPERATURE:37°C
GSM1080849.ch1-vs-GSM1080843.ch1	GROWTH.EXPONENTIAL:+1
GSM1080849.ch1-vs-GSM1080843.ch1	BIOREACTOR:+1
GSM1080849.ch1-vs-GSM1080843.ch1	GENTAMICIN:5µg/ml
GSM1080850.ch1-vs-GSM1080843.ch1	STRAIN.MG1655:+1
GSM1080850.ch1-vs-GSM1080843.ch1	TEMPERATURE:37°C
GSM1080850.ch1-vs-GSM1080843.ch1	GROWTH.EXPONENTIAL:+1
GSM1080850.ch1-vs-GSM1080843.ch1	BIOREACTOR:+1
